claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test
package_number_0489,package_number,defense_slides.md,,"0,0435",artifacts/rp4_v4_b4/distribution_secondary.csv,62312356720ac370fe3928eb5212db5a99ad7aa63f8ce4fe568ae149faed96cb,"[3, ""p_raw""]",.4f|es,"horizon_minutes=15, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, statistic=median, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0490,package_number,defense_slides.md,,"0,0038",artifacts/rp4_v4_b4/distribution_secondary.csv,62312356720ac370fe3928eb5212db5a99ad7aa63f8ce4fe568ae149faed96cb,"[19, ""p_raw""]",.4f|es,"horizon_minutes=5, window=primary, family=lightgbm_qlike, contrast=B2_over_B1, statistic=median, field=p_raw",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0491,package_number,defense_slides.md,,"0,0870",artifacts/rp4_v4_b4/distribution_secondary.csv,62312356720ac370fe3928eb5212db5a99ad7aa63f8ce4fe568ae149faed96cb,"[3, ""p_holm""]",.4f|es,"[3, ""p_holm""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0492,package_number,defense_slides.md,,"0,0096",artifacts/rp4_v4_b4/distribution_secondary.csv,62312356720ac370fe3928eb5212db5a99ad7aa63f8ce4fe568ae149faed96cb,"[19, ""p_holm""]",.4f|es,"[19, ""p_holm""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0493,package_number,defense_slides.md,,−3,artifacts/rp4_closeout_figures_revision2/manifest.json,a7c6c8533f32acbae30bc34567e1306699255f6b84a3c2a898746c25613796c0,"[""scale_percent"", 0]",.0f|es,"[""scale_percent"", 0]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0494,package_number,defense_slides.md,,+3,artifacts/rp4_closeout_figures_revision2/manifest.json,a7c6c8533f32acbae30bc34567e1306699255f6b84a3c2a898746c25613796c0,"[""scale_percent"", 1]",+.0f|es,"[""scale_percent"", 1]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0495,package_number,defense_slides.md,,100,artifacts/rp4_closeout_figures/README.md,51f46c4a6f1d00c320e7b01922cf9cf0ebb84b99c05d5540729d3a86bf1b8b4b,[],text_number:0,"ortan.  El intervalo porcentual es el IC95% guardado para la diferencia, multiplicado por 100 y dividido por la pérdida base media observada. No es un intervalo bootstrap del cociente: no incluye de nuevo la incer",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0496,package_number,defense_slides.md,,15,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""primary_horizon_minutes""]",.0f|es,"[""primary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0497,package_number,defense_slides.md,,5,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""secondary_horizon_minutes""]",.0f|es,"[""secondary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0498,package_number,defense_slides.md,,2024,artifacts/rp4_closeout_audit/descriptive_profiles.csv,426bbe8b329ba936a5f7d8307f2bb7dd2373ac6dfe7fe39f855516e1fc0eddcd,"[428, ""first_session"", ""@year""]",.0f|es,"[428, ""first_session"", ""@year""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0499,package_number,defense_slides.md,,2025,artifacts/rp4_closeout_audit/descriptive_profiles.csv,426bbe8b329ba936a5f7d8307f2bb7dd2373ac6dfe7fe39f855516e1fc0eddcd,"[428, ""last_session"", ""@year""]",.0f|es,"[428, ""last_session"", ""@year""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0500,package_number,defense_slides.md,,64,artifacts/rp4_closeout_audit/descriptive_profiles.csv,426bbe8b329ba936a5f7d8307f2bb7dd2373ac6dfe7fe39f855516e1fc0eddcd,"[428, ""N_sessions""]",.0f|es,"[428, ""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0501,package_number,defense_slides.md,,"15,27",artifacts/rp4_closeout_audit/descriptive_profiles.csv,426bbe8b329ba936a5f7d8307f2bb7dd2373ac6dfe7fe39f855516e1fc0eddcd,"{""operation"": ""share_of_primary_sessions"", ""row"": 428}",.2f|es,"{""operation"": ""share_of_primary_sessions"", ""row"": 428}",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0502,package_number,defense_slides.md,,419,artifacts/rp4_v4_b2_rv15/summary.json,451e53869bb5f5058a635302bb08ad920ce11b8771fd2c6780545255b1ac25f4,"[""N_sessions""]",.0f|es,"[""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0503,package_number,defense_slides.md,,"15,27",artifacts/rp4_closeout_audit/descriptive_profiles.csv,426bbe8b329ba936a5f7d8307f2bb7dd2373ac6dfe7fe39f855516e1fc0eddcd,"{""operation"": ""share_of_primary_sessions"", ""row"": 428}",.2f|es,"{""operation"": ""share_of_primary_sessions"", ""row"": 428}",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0504,package_number,defense_slides.md,,100,artifacts/rp4_closeout_figures/README.md,51f46c4a6f1d00c320e7b01922cf9cf0ebb84b99c05d5540729d3a86bf1b8b4b,[],text_number:0,"ortan.  El intervalo porcentual es el IC95% guardado para la diferencia, multiplicado por 100 y dividido por la pérdida base media observada. No es un intervalo bootstrap del cociente: no incluye de nuevo la incer",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0505,package_number,defense_slides.md,,64,artifacts/rp4_closeout_audit/descriptive_profiles.csv,426bbe8b329ba936a5f7d8307f2bb7dd2373ac6dfe7fe39f855516e1fc0eddcd,"[428, ""N_sessions""]",.0f|es,"[428, ""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0506,package_number,defense_slides.md,,419,artifacts/rp4_v4_b2_rv15/summary.json,451e53869bb5f5058a635302bb08ad920ce11b8771fd2c6780545255b1ac25f4,"[""N_sessions""]",.0f|es,"[""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0507,package_number,defense_slides.md,,26,artifacts/rp4_market_audit/expiry_first_observed.csv,8604ccb92868703f614dee3255099594c356b44eed193acdfda3a440974a007e,"[0, ""first_observed_session"", ""@day""]",.0f|es,"[0, ""first_observed_session"", ""@day""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0508,package_number,defense_slides.md,,2026,artifacts/rp4_market_audit/expiry_first_observed.csv,8604ccb92868703f614dee3255099594c356b44eed193acdfda3a440974a007e,"[0, ""first_observed_session"", ""@year""]",.0f|es,"[0, ""first_observed_session"", ""@year""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0509,package_number,defense_slides.md,,15,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""primary_horizon_minutes""]",.0f|es,"[""primary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0510,package_number,defense_slides.md,,5,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""secondary_horizon_minutes""]",.0f|es,"[""secondary_horizon_minutes""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0511,package_number,defense_slides.md,,2025,docs/rp4/RESULTADO_FINAL.md,6d629b2416601af39a6e7f4fc0f04db1455b6c20ba4c298e7fb21a6ed00b2b19,[],text_number:111,"s negativos. Los perfiles por mes y tercil de entrenamiento incluyen octubre/noviembre de 2025, negativos para B2 lineal tanto en RV30 como en RV15. La auditoría descriptiva separa también los 288 orígenes de la pr",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0512,package_number,defense_slides.md,,31,docs/rp4/RESULTADO_FINAL.md,6d629b2416601af39a6e7f4fc0f04db1455b6c20ba4c298e7fb21a6ed00b2b19,[],text_number:115,"do, que tiene otro denominador. No se excluye ninguno.  Los movimientos extremos de AMZN (31 de agosto, −152/+71 puntos básicos desde las 14:00 ET; volumen siguiente 11 veces la mediana) y TSLA (17 de agosto) se ",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0513,package_number,defense_slides.md,,2026,artifacts/rp4_market_audit/summary.json,f59a01f7819b36c7ee726b0f47541a0f0a4c17868b8d3d6035cc083d72fc3fdb,"[""bars"", 0, ""session_date"", ""@year""]",.0f|es,"[""bars"", 0, ""session_date"", ""@year""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0514,package_number,defense_slides.md,,−152,artifacts/rp4_market_audit/summary.json,f59a01f7819b36c7ee726b0f47541a0f0a4c17868b8d3d6035cc083d72fc3fdb,"[""bars"", 0, ""event_close_to_close_log_return_bp""]",.0f|es,"[""bars"", 0, ""event_close_to_close_log_return_bp""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0515,package_number,defense_slides.md,,+71,artifacts/rp4_market_audit/summary.json,f59a01f7819b36c7ee726b0f47541a0f0a4c17868b8d3d6035cc083d72fc3fdb,"[""bars"", 0, ""next_close_to_close_log_return_bp""]",+.0f|es,"[""bars"", 0, ""next_close_to_close_log_return_bp""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0516,package_number,defense_slides.md,,14,artifacts/rp4_market_audit/summary.json,f59a01f7819b36c7ee726b0f47541a0f0a4c17868b8d3d6035cc083d72fc3fdb,"[""bars"", 0, ""event_bar_start_ny"", ""@hour""]",.0f|es,"[""bars"", 0, ""event_bar_start_ny"", ""@hour""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0517,package_number,defense_slides.md,,00,artifacts/rp4_market_audit/summary.json,f59a01f7819b36c7ee726b0f47541a0f0a4c17868b8d3d6035cc083d72fc3fdb,"[""bars"", 0, ""event_bar_start_ny"", ""@minute""]",literal,"[""bars"", 0, ""event_bar_start_ny"", ""@minute""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0518,package_number,defense_slides.md,,11,artifacts/rp4_market_audit/summary.json,f59a01f7819b36c7ee726b0f47541a0f0a4c17868b8d3d6035cc083d72fc3fdb,"[""bars"", 0, ""next_volume_over_session_median""]",.0f|es,"[""bars"", 0, ""next_volume_over_session_median""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0519,package_number,defense_slides.md,,2025-05-15,docs/rp4/RESULTADO_FINAL.md,6d629b2416601af39a6e7f4fc0f04db1455b6c20ba4c298e7fb21a6ed00b2b19,[],text_number:84,"rado  de la última hora real, >= 330.  Las interrupciones de publicación del proveedor de 2025-05-15 y 2025-09-18 son hallazgos del instrumento. La regla v3 conserva actividad cero, vuelve indefinidas las formas/ratios s",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0520,package_number,defense_slides.md,,2025-09-18,docs/rp4/RESULTADO_FINAL.md,6d629b2416601af39a6e7f4fc0f04db1455b6c20ba4c298e7fb21a6ed00b2b19,[],text_number:85,"ltima hora real, >= 330.  Las interrupciones de publicación del proveedor de 2025-05-15 y 2025-09-18 son hallazgos del instrumento. La regla v3 conserva actividad cero, vuelve indefinidas las formas/ratios sin operacione",reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0521,package_number,defense_slides.md,,412,artifacts/rp4_closeout_audit/descriptive_profiles.csv,426bbe8b329ba936a5f7d8307f2bb7dd2373ac6dfe7fe39f855516e1fc0eddcd,"[461, ""N_origins""]",.0f|es,"[461, ""N_origins""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0522,package_number,defense_slides.md,,2026-01-26,docs/rp4/RESULTADO_FINAL.md,6d629b2416601af39a6e7f4fc0f04db1455b6c20ba4c298e7fb21a6ed00b2b19,[],text_number:89,da: Nasdaq anunció el inicio de vencimientos de lunes y miércoles para estos nombres el **2026-01-26**. La cinta verifica esa primera presencia en los seis activos; el salto de celdas se observa el 29 de enero y los prim,reported_or_registered_text,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0523,package_number,defense_slides.md,,"20,04",artifacts/rp4_market_audit/coverage_weekday.csv,e347f76f648da1511eb54a56e853d2ab656b28388de5d0acff70090e95f314a6,"{""operation"": ""weighted_mean"", ""where"": {""scope"": ""all_available_origins"", ""transition_date"": ""2026-01-26"", ""asset"": ""ALL"", ""period"": ""before""}, ""field"": ""surface_populated_cells_mean"", ""weight"": ""N_origins""}",.2f|es,"{""operation"": ""weighted_mean"", ""where"": {""scope"": ""all_available_origins"", ""transition_date"": ""2026-01-26"", ""asset"": ""ALL"", ""period"": ""before""}, ""field"": ""surface_populated_cells_mean"", ""weight"": ""N_origins""}",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0524,package_number,defense_slides.md,,"23,10",artifacts/rp4_market_audit/coverage_weekday.csv,e347f76f648da1511eb54a56e853d2ab656b28388de5d0acff70090e95f314a6,"{""operation"": ""weighted_mean"", ""where"": {""scope"": ""all_available_origins"", ""transition_date"": ""2026-01-26"", ""asset"": ""ALL"", ""period"": ""from_date""}, ""field"": ""surface_populated_cells_mean"", ""weight"": ""N_origins""}",.2f|es,"{""operation"": ""weighted_mean"", ""where"": {""scope"": ""all_available_origins"", ""transition_date"": ""2026-01-26"", ""asset"": ""ALL"", ""period"": ""from_date""}, ""field"": ""surface_populated_cells_mean"", ""weight"": ""N_origins""}",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0525,package_number,defense_slides.md,,"0,0001",artifacts/rp4_closeout_audit/ridge_lambda_counts.csv,493b20562708215bf5ff74cf0f5fe621b6f4cfa20f1730bd9d224f659ac2ffea,"[41, ""lambda""]",.4f|es,"[41, ""lambda""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0526,package_number,defense_slides.md,,111,artifacts/rp4_closeout_audit/ridge_lambda_counts.csv,493b20562708215bf5ff74cf0f5fe621b6f4cfa20f1730bd9d224f659ac2ffea,"[41, ""N_sessions""]",.0f|es,"[41, ""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0527,package_number,defense_slides.md,,419,artifacts/rp4_v4_b2_rv15/summary.json,451e53869bb5f5058a635302bb08ad920ce11b8771fd2c6780545255b1ac25f4,"[""N_sessions""]",.0f|es,"[""N_sessions""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0528,package_number,defense_slides.md,,88,artifacts/rp4_closeout_audit/ridge_bounds_pruning_summary.csv,20f4b1c1b1022d7bba0318e9c4ac4b720ac6fce7a10bb5bbb875f1bca5d18c4e,"[11, ""removed_min""]",.0f|es,"[11, ""removed_min""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0529,package_number,defense_slides.md,,97,artifacts/rp4_closeout_audit/ridge_bounds_pruning_summary.csv,20f4b1c1b1022d7bba0318e9c4ac4b720ac6fce7a10bb5bbb875f1bca5d18c4e,"[11, ""removed_max""]",.0f|es,"[11, ""removed_max""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0530,package_number,defense_slides.md,,"0,103",artifacts/rp4_closeout_audit/descriptive_profiles.csv,426bbe8b329ba936a5f7d8307f2bb7dd2373ac6dfe7fe39f855516e1fc0eddcd,"[461, ""base_qlike_equal_session_asset""]",.3f|es,"[461, ""base_qlike_equal_session_asset""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0531,package_number,defense_slides.md,,"0,202",artifacts/rp4_closeout_audit/descriptive_profiles.csv,426bbe8b329ba936a5f7d8307f2bb7dd2373ac6dfe7fe39f855516e1fc0eddcd,"[461, ""rich_qlike_equal_session_asset""]",.3f|es,"horizon_minutes=15, window=primary, family=log_ridge_harq, contrast=B2_over_B1, profile=window_empty_5m, stratum=inside, field=rich_qlike_equal_session_asset",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
package_number_0532,package_number,defense_slides.md,,26,artifacts/rp4_market_audit/expiry_first_observed.csv,8604ccb92868703f614dee3255099594c356b44eed193acdfda3a440974a007e,"[0, ""first_observed_session"", ""@day""]",.0f|es,"[0, ""first_observed_session"", ""@day""]",verified_numeric_field,{},tests/contract/test_rp4_defense_package.py,tests/contract/test_rp4_defense_additions.py
