claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test,correction_test,current_test,prior_claim_id
package_number_1200,package_number,defense_slides.md,,25,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""final_count""]",literal,Total de sesiones finales usado como denominador del solapamiento.,saved_aggregate_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1201,package_number,defense_slides.md,,80,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""overlap_percent""]",.0f|es,Porcentaje de solapamiento de fechas: overlap_count/final_count por cien.,derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1202,package_number,defense_slides.md,,2026-08-03,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""overlap_sessions"", 0]",literal,Primera sesión final incluida en la ventana puente declarada.,derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1203,package_number,defense_slides.md,,2026-08-28,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""overlap_sessions"", 19]",literal,Última sesión final incluida en la ventana puente declarada.,derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1204,package_number,defense_slides.md,,2026-08-31,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""nonoverlap_sessions"", 0]",literal,Primera sesión final fuera de la ventana puente declarada.,derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1205,package_number,defense_slides.md,,2026-09-04,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""nonoverlap_sessions"", 4]",literal,Última sesión final fuera de la ventana puente declarada.,derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1206,package_number,defense_slides.md,,2026-08-30,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""reported_opened_date""]",literal,Fecha de apertura del puente declarada en el README histórico; no reauditoría del puente.,historical_declaration_not_reaudited,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1207,package_number,defense_slides.md,,5,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""inference"", ""fixed_sequence"", ""alpha"", ""@percent""]",.0f|es,Nivel nominal de la secuencia histórica unilateral por familia; no control global entre versiones.,registered_design_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1208,package_number,defense_slides.md,,132,docs/rp4/decision_132_v3_empty_windows.md,857cc8290058b0e61b100f9cfa50b42befea5f275f38619d6fa8bd0ebcb79189,[],text_number:0,Identificador documental de la decisión de ventanas vacías tras el diagnóstico histórico.,reported_or_registered_text,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1209,package_number,defense_slides.md,,2026-08-01,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""calendar_split""]",literal,Corte de calendario de la partición histórica.,registered_design_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1210,package_number,defense_slides.md,,2026-09-07,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""asof_date""]",literal,Fecha declarada de fijación del diseño con los datos históricos observados.,registered_design_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1211,package_number,defense_slides.md,,30,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:1,Horizonte del resultado B1/B0 referido en la regla textual de cierre.,reported_or_registered_text,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1212,package_number,defense_slides.md,,30,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:2,Primer horizonte de la cláusula textual B2 no detectado; no afirmación de equivalencia.,reported_or_registered_text,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1213,package_number,defense_slides.md,,15,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:3,Segundo horizonte de la cláusula textual B2 no detectado; no afirmación de equivalencia.,reported_or_registered_text,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1214,package_number,defense_slides.md,,5,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:4,Tercer horizonte de la cláusula textual B2 no detectado; no afirmación de equivalencia.,reported_or_registered_text,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1215,package_number,defense_slides.md,,2026-07-20,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""window_start""]",literal,"Inicio de la ventana puente según la declaración del propietario, sin reauditoría.",prior_access_declared_not_reaudited,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1216,package_number,defense_slides.md,,2026-08-28,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""window_end""]",literal,"Final de la ventana puente según la declaración del propietario, sin reauditoría.",prior_access_declared_not_reaudited,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1217,package_number,defense_slides.md,,20,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""overlap_count""]",literal,Sesiones finales que coinciden con la ventana puente declarada.,derived_saved_aggregate,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1218,package_number,defense_slides.md,,25,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""prior_bridge"", ""final_count""]",literal,Total de sesiones finales como denominador del solapamiento.,saved_aggregate_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1219,package_number,defense_slides.md,,120,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""source_cutoff_seconds""]",literal,Corte PIT de tiempo fuente en segundos; proxy sin prueba de disponibilidad al cliente.,registered_design_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1220,package_number,defense_slides.md,,2025-01-25,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""accepted_tape_gap"", ""start""]",literal,"Inicio del hueco del proveedor aceptado en el registro, sin relleno.",registered_design_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1221,package_number,defense_slides.md,,2025-02-24,artifacts/rp4_v4_a1/specification.json,0a45b0a608110e2ca0dcf38accc2a0c2521ebbe9d223eb002e36ec51f78afd04,"[""accepted_tape_gap"", ""end""]",literal,"Fin del hueco del proveedor aceptado en el registro, sin relleno.",registered_design_field,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1222,package_number,defense_slides.md,,30,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:1,Horizonte del resultado B1/B0 referido en la regla textual de cierre.,reported_or_registered_text,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1223,package_number,defense_slides.md,,30,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:2,Primer horizonte de la cláusula textual B2 no detectado; no afirmación de equivalencia.,reported_or_registered_text,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1224,package_number,defense_slides.md,,15,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:3,Segundo horizonte de la cláusula textual B2 no detectado; no afirmación de equivalencia.,reported_or_registered_text,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1225,package_number,defense_slides.md,,5,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""closure"", ""quote_exact""]",text_number:4,Tercer horizonte de la cláusula textual B2 no detectado; no afirmación de equivalencia.,reported_or_registered_text,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1226,package_number,defense_slides.md,,2026-09-04,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 0, ""market_date""]",literal,"Fecha de mercado guardada, no hora de descarga ni de conocimiento humano.",declared_date_or_saved_market_date,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1227,package_number,defense_slides.md,,2026-08-01,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 1, ""calendar_split""]",literal,Campos del registro; la muestra histórica concluye antes de esta fecha. No prueba desconocimiento del resultado durante el diseño.,declared_date_or_saved_market_date,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1228,package_number,defense_slides.md,,2026-09-07,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 1, ""declared_design_date""]",literal,Campos del registro; la muestra histórica concluye antes de esta fecha. No prueba desconocimiento del resultado durante el diseño.,declared_date_or_saved_market_date,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1229,package_number,defense_slides.md,,2026-09-07,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 2, ""declared_date""]",literal,El recibo sólo da fecha; no se inventa hora ni zona horaria.,declared_date_or_saved_market_date,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1230,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 3, ""utc""]",text_number:0,Sello local v3; prior_v1_v2_results_known=true da una cota temporal local para el conocimiento de sus resultados. Calendar conversion from the exact recorded literal; utc.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1231,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 3, ""utc""]",text_number:1,Sello local v3; prior_v1_v2_results_known=true da una cota temporal local para el conocimiento de sus resultados. Calendar conversion from the exact recorded literal; utc.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1232,package_number,defense_slides.md,,18,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 3, ""utc""]",text_number:2,Sello local v3; prior_v1_v2_results_known=true da una cota temporal local para el conocimiento de sus resultados. Calendar conversion from the exact recorded literal; utc.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1233,package_number,defense_slides.md,,58.166170,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 3, ""utc""]",text_number:3,Sello local v3; prior_v1_v2_results_known=true da una cota temporal local para el conocimiento de sus resultados. Calendar conversion from the exact recorded literal; utc.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1234,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 3, ""utc""]",text_number:4,Sello local v3; prior_v1_v2_results_known=true da una cota temporal local para el conocimiento de sus resultados. Calendar conversion from the exact recorded literal; utc.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
package_number_1235,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 3, ""utc""]",text_number:5,Sello local v3; prior_v1_v2_results_known=true da una cota temporal local para el conocimiento de sus resultados. Calendar conversion from the exact recorded literal; utc.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_defense_examiner_revision.py,
